frame,landmark,x,y,z
0,LEFT_ANKLE,0.543723165988922,0.702480971813202,0.209970325231552
0,LEFT_ELBOW,0.553463399410248,0.377418279647827,-0.116376087069511
0,LEFT_HEEL,0.53516036272049,0.714179992675781,0.22026589512825
0,LEFT_HIP,0.515677809715271,0.464156746864319,0.0011857757344841
0,LEFT_KNEE,0.538837373256683,0.586872220039368,0.0050811329856514
0,LEFT_SHOULDER,0.545315682888031,0.286115974187851,-0.187588453292847
0,LEFT_WRIST,0.555383563041687,0.458351939916611,-0.248177617788315
0,RIGHT_ANKLE,0.443633586168289,0.698508977890015,0.39704766869545
0,RIGHT_ELBOW,0.398389458656311,0.383633404970169,-0.158028021454811
0,RIGHT_HEEL,0.450776636600494,0.708023190498352,0.417210608720779
0,RIGHT_HIP,0.440660625696182,0.466127961874008,-0.0013035140000283
0,RIGHT_KNEE,0.438965886831284,0.591219127178192,0.0989732146263122
0,RIGHT_SHOULDER,0.422975391149521,0.280713200569153,-0.213635593652725
0,RIGHT_WRIST,0.38418498635292,0.471301823854446,-0.263820946216583
1,LEFT_ANKLE,0.543714463710785,0.702481269836426,0.196417987346649
1,LEFT_ELBOW,0.55312591791153,0.377435564994812,-0.116291329264641
1,LEFT_HEEL,0.534898161888123,0.714324831962585,0.205000638961792
1,LEFT_HIP,0.515151083469391,0.463736087083816,0.0033765104599297
1,LEFT_KNEE,0.538443267345428,0.586185157299042,0.0030870966147631
1,LEFT_SHOULDER,0.545133590698242,0.286261737346649,-0.19290354847908
1,LEFT_WRIST,0.555259048938751,0.458270192146301,-0.246323838829994
1,RIGHT_ANKLE,0.442072957754135,0.694446861743927,0.362047553062439
1,RIGHT_ELBOW,0.397743135690689,0.383775383234024,-0.172303661704063
1,RIGHT_HEEL,0.449145048856735,0.703549742698669,0.380035996437073
1,RIGHT_HIP,0.440487861633301,0.465715765953064,-0.0035116537474095
1,RIGHT_KNEE,0.438171803951263,0.590166926383972,0.0808157548308372
1,RIGHT_SHOULDER,0.422692000865936,0.281054317951202,-0.23086915910244
1,RIGHT_WRIST,0.382619827985763,0.471396416425705,-0.279411941766739
2,LEFT_ANKLE,0.543963670730591,0.702552020549774,0.174318119883537
2,LEFT_ELBOW,0.552746415138245,0.377480804920196,-0.120450600981712
2,LEFT_HEEL,0.534954965114594,0.71461421251297,0.181352213025093
2,LEFT_HIP,0.513549447059631,0.463722944259643,0.0031360371503978
2,LEFT_KNEE,0.537918567657471,0.586188435554504,-0.0013508017873391
2,LEFT_SHOULDER,0.544686436653137,0.286328941583633,-0.19485230743885
2,LEFT_WRIST,0.555630624294281,0.458634674549103,-0.252239316701889
2,RIGHT_ANKLE,0.440646797418594,0.692048251628876,0.377205014228821
2,RIGHT_ELBOW,0.396835178136826,0.383847057819366,-0.170599639415741
2,RIGHT_HEEL,0.447885423898697,0.700591146945953,0.395711213350296
2,RIGHT_HIP,0.43865779042244,0.465679824352264,-0.0032632779330015
2,RIGHT_KNEE,0.436573445796966,0.589711010456085,0.0940436944365501
2,RIGHT_SHOULDER,0.422695279121399,0.280950754880905,-0.228021696209908
2,RIGHT_WRIST,0.381290197372437,0.471856087446213,-0.276956230401993
3,LEFT_ANKLE,0.54539966583252,0.706171452999115,0.17236702144146
3,LEFT_ELBOW,0.552367925643921,0.377481281757355,-0.115511961281299
3,LEFT_HEEL,0.535426080226898,0.719700634479523,0.179818212985992
3,LEFT_HIP,0.512610197067261,0.463721990585327,0.0058246590197086
3,LEFT_KNEE,0.537118196487427,0.586646139621735,-0.0042411452159285
3,LEFT_SHOULDER,0.54457014799118,0.286522388458252,-0.194321125745773
3,LEFT_WRIST,0.555657684803009,0.459295779466629,-0.250804215669632
3,RIGHT_ANKLE,0.43859925866127,0.690243065357208,0.389700472354889
3,RIGHT_ELBOW,0.396208524703979,0.384038686752319,-0.176938325166702
3,RIGHT_HEEL,0.445636332035065,0.697821080684662,0.410196959972382
3,RIGHT_HIP,0.437912255525589,0.465682089328766,-0.0059305722825229
3,RIGHT_KNEE,0.435383826494217,0.589724123477936,0.094157300889492
3,RIGHT_SHOULDER,0.422743797302246,0.280421704053879,-0.230915039777756
3,RIGHT_WRIST,0.380362242460251,0.47286793589592,-0.288842380046844
4,LEFT_ANKLE,0.545455813407898,0.708121359348297,0.161381736397743
4,LEFT_ELBOW,0.551804006099701,0.378813326358795,-0.117399699985981
4,LEFT_HEEL,0.535402059555054,0.722436547279358,0.167799890041351
4,LEFT_HIP,0.511437177658081,0.464593172073364,0.005730397067964
4,LEFT_KNEE,0.535462737083435,0.587006568908691,-0.0080487970262765
4,LEFT_SHOULDER,0.544554531574249,0.286966979503632,-0.196172878146171
4,LEFT_WRIST,0.555779218673706,0.460955262184143,-0.253001064062118
4,RIGHT_ANKLE,0.436321377754211,0.69046539068222,0.399397820234299
4,RIGHT_ELBOW,0.396020233631134,0.384383291006088,-0.17605060338974
4,RIGHT_HEEL,0.443510383367538,0.698500692844391,0.419816255569458
4,RIGHT_HIP,0.436827570199966,0.466088622808456,-0.0058322064578533
4,RIGHT_KNEE,0.432452738285065,0.590647459030151,0.0994646400213241
4,RIGHT_SHOULDER,0.42274808883667,0.279980570077896,-0.231910914182663
4,RIGHT_WRIST,0.379114300012589,0.473891735076904,-0.286698579788208
5,LEFT_ANKLE,0.545445501804352,0.711519241333008,0.16023114323616
5,LEFT_ELBOW,0.551676094532013,0.379351228475571,-0.115978613495827
5,LEFT_HEEL,0.535311341285706,0.726977229118347,0.167353987693787
