frame,landmark,x,y,z
0,LEFT_ANKLE,0.409159541130066,0.833302140235901,-0.214546099305153
0,LEFT_ELBOW,0.558437466621399,0.342537313699722,-0.497909754514694
0,LEFT_HEEL,0.436243891716003,0.86393928527832,-0.220082134008408
0,LEFT_HIP,0.509511411190033,0.469856292009354,-0.234569996595383
0,LEFT_KNEE,0.425496280193329,0.651391327381134,-0.260369211435318
0,LEFT_SHOULDER,0.496998608112335,0.215832903981209,-0.410750061273575
0,LEFT_WRIST,0.563841283321381,0.478132426738739,-0.531619131565094
0,RIGHT_ANKLE,0.672962963581085,0.766266405582428,0.594186127185822
0,RIGHT_ELBOW,0.45041036605835,0.38083228468895,0.42380878329277
0,RIGHT_HEEL,0.709826409816742,0.785418272018433,0.608611226081848
0,RIGHT_HIP,0.48732990026474,0.473069429397583,0.234797686338425
0,RIGHT_KNEE,0.551141500473022,0.639060616493225,0.379717707633972
0,RIGHT_SHOULDER,0.430550903081894,0.248707756400108,0.309847772121429
0,RIGHT_WRIST,0.399210304021835,0.461169183254242,0.26571261882782
1,LEFT_ANKLE,0.434422433376312,0.833370268344879,-0.181254491209984
1,LEFT_ELBOW,0.559252023696899,0.342376798391342,-0.550851285457611
1,LEFT_HEEL,0.464254587888718,0.864318132400513,-0.184796527028084
1,LEFT_HIP,0.508864283561707,0.473190367221832,-0.234518766403198
1,LEFT_KNEE,0.431070059537888,0.652810275554657,-0.242667213082314
1,LEFT_SHOULDER,0.496521502733231,0.215524107217789,-0.459845304489136
1,LEFT_WRIST,0.555895030498505,0.478331327438354,-0.565161764621735
1,RIGHT_ANKLE,0.66153085231781,0.762874186038971,0.602696299552917
1,RIGHT_ELBOW,0.450338572263718,0.379994451999664,0.379239022731781
1,RIGHT_HEEL,0.703183710575104,0.776773691177368,0.617530822753906
1,RIGHT_HIP,0.487390100955963,0.474773824214935,0.234745785593987
1,RIGHT_KNEE,0.536637783050537,0.641359269618988,0.383374959230423
1,RIGHT_SHOULDER,0.431088596582413,0.246047675609589,0.262039482593536
1,RIGHT_WRIST,0.405621409416199,0.46197921037674,0.235119968652725
2,LEFT_ANKLE,0.447483450174332,0.833024024963379,-0.178054764866829
2,LEFT_ELBOW,0.560307085514069,0.341185092926025,-0.571516394615173
2,LEFT_HEEL,0.478615343570709,0.864185392856598,-0.182445913553238
2,LEFT_HIP,0.508853077888489,0.475308477878571,-0.234688401222229
2,LEFT_KNEE,0.439485251903534,0.653266966342926,-0.239740669727325
2,LEFT_SHOULDER,0.496541768312454,0.215437978506088,-0.477441012859344
2,LEFT_WRIST,0.549331963062286,0.477708280086517,-0.579565942287445
2,RIGHT_ANKLE,0.650404155254364,0.760952770709991,0.605168461799622
2,RIGHT_ELBOW,0.450603693723679,0.378408789634705,0.366000294685364
2,RIGHT_HEEL,0.693705379962921,0.770314693450928,0.619942724704742
2,RIGHT_HIP,0.487132698297501,0.475903451442719,0.234906703233719
2,RIGHT_KNEE,0.527001678943634,0.64238977432251,0.387510895729065
2,RIGHT_SHOULDER,0.432326942682266,0.243943512439728,0.25248196721077
2,RIGHT_WRIST,0.410512924194336,0.461975783109665,0.218445613980293
3,LEFT_ANKLE,0.476507067680359,0.832918107509613,-0.169812440872192
3,LEFT_ELBOW,0.560491323471069,0.341918557882309,-0.641928255558014
3,LEFT_HEEL,0.512582182884216,0.862273335456848,-0.174038723111153
3,LEFT_HIP,0.510878026485443,0.47515469789505,-0.2414181381464
3,LEFT_KNEE,0.455633133649826,0.655478715896606,-0.241661369800568
3,LEFT_SHOULDER,0.500787138938904,0.215230733156204,-0.557074964046478
3,LEFT_WRIST,0.531177341938019,0.477052003145218,-0.601716697216034
3,RIGHT_ANKLE,0.636044502258301,0.758794069290161,0.653680443763733
3,RIGHT_ELBOW,0.47936487197876,0.368725031614304,0.289048910140991
3,RIGHT_HEEL,0.654196321964264,0.771744191646576,0.672398269176483
3,RIGHT_HIP,0.487322926521301,0.475465834140778,0.241514310240745
3,RIGHT_KNEE,0.511472284793854,0.641348421573639,0.40655729174614
3,RIGHT_SHOULDER,0.443222552537918,0.23495814204216,0.19860203564167
3,RIGHT_WRIST,0.465004771947861,0.46622559428215,0.130540564656258
4,LEFT_ANKLE,0.485621690750122,0.832917809486389,-0.145480662584305
4,LEFT_ELBOW,0.560799300670624,0.341735064983368,-0.649225533008575
4,LEFT_HEEL,0.520511388778687,0.861676514148712,-0.149393886327744
4,LEFT_HIP,0.511513829231262,0.473862111568451,-0.242555618286133
4,LEFT_KNEE,0.468887329101562,0.65592223405838,-0.230208307504654
4,LEFT_SHOULDER,0.503591418266296,0.214313432574272,-0.571870565414429
4,LEFT_WRIST,0.520214915275574,0.474039733409882,-0.598895490169525
4,RIGHT_ANKLE,0.62175714969635,0.75785356760025,0.687714278697968
4,RIGHT_ELBOW,0.491784751415253,0.362956762313843,0.271528899669647
4,RIGHT_HEEL,0.630282819271088,0.772954642772675,0.707253098487854
4,RIGHT_HIP,0.4875508248806,0.473124593496323,0.24259851872921
4,RIGHT_KNEE,0.505588531494141,0.639285862445831,0.42977100610733
4,RIGHT_SHOULDER,0.44968855381012,0.231631726026535,0.179774895310402
4,RIGHT_WRIST,0.473746657371521,0.46156495809555,0.115805625915527
5,LEFT_ANKLE,0.512185752391815,0.82847648859024,-0.0333957336843013
5,LEFT_ELBOW,0.56363582611084,0.339217007160187,-0.699744343757629
5,LEFT_HEEL,0.542944431304932,0.85906058549881,-0.0307555142790079
5,LEFT_HIP,0.511897385120392,0.473600089550018,-0.252066195011139
